countryname,countrycode,co2,gdp,anio
Afganistán                                                            ,AFG ,14278.7921000,,1984
Angola                                                                ,AGO ,35878.3007800,637.7152307,1984
Albania                                                               ,ALB ,12215.2375000,639.4847358,1984
Andorra                                                               ,AND ,0.0000000,7728.9066950,1984
El mundo árabe                                                        ,ARB ,888825.8656000,1672.2829160,1984
Emiratos Árabes Unidos                                                ,ARE ,66620.7794000,32309.8077400,1984
Argentina                                                             ,ARG ,243111.5700000,2659.7086000,1984
Armenia                                                               ,ARM ,15993.2273000,,1984
Samoa Americana                                                       ,ASM ,17.3836372,,1984
Antigua y Barbuda                                                     ,ATG ,456.2469090,3372.4929000,1984
Australia                                                             ,AUS ,398135.5190000,12431.9458500,1984
Austria                                                               ,AUT ,75543.3830000,8991.0650760,1984
Curacao                                                               ,CUW ,0.0000000,,1984
Azerbaiyán                                                            ,AZE ,59848.2533000,,1984
Burundi                                                               ,BDI ,2323.6104000,213.6165178,1984
Bélgica                                                               ,BEL ,139848.6970000,8457.2687750,1984
Benin                                                                 ,BEN ,39234.6612000,252.8697850,1984
Burkina Faso                                                          ,BFA ,9197.4689000,193.8432403,1984
Bangladesh                                                            ,BGD ,118499.6860000,213.9966579,1984
Bulgaria                                                              ,BGR ,114917.6500000,1963.5726760,1984
Bahrein                                                               ,BHR ,12769.2129500,9590.7302020,1984
Bahamas                                                               ,BHS ,4338.8423300,8877.3197980,1984
Bosnia y Herzegovina                                                  ,BIH ,25874.4959000,,1984
Belarús                                                               ,BLR ,184777.9840000,,1984
Belice                                                                ,BLZ ,603.1995900,1336.9875900,1984
Bermudas                                                              ,BMU ,971.1455370,17469.8255700,1984
Bolivia                                                               ,BOL ,144623.6290000,1019.0577620,1984
Brasil                                                                ,BRA ,1260054.2740000,1578.9264170,1984
Barbados                                                              ,BRB ,1335.6454400,5271.6473030,1984
Brunei Darussalam                                                     ,BRN ,15831.9244000,17337.1059400,1984
Bhután                                                                ,BTN ,1140.4255900,374.9147047,1984
Botswana                                                              ,BWA ,8407.1850000,1202.9760020,1984
República Centroafricana                                              ,CAF ,112551.9630000,257.3536366,1984
Canadá                                                                ,CAN ,569374.5100000,13877.9170800,1984
Europa Central y del Báltico                                          ,CEB ,1724652.3990000,,1984
Suiza                                                                 ,CHE ,52082.9186000,16499.1469300,1984
Islas del Canal                                                       ,CHI ,0.0000000,,1984
Islas Caimán                                                          ,CYM ,229.5250640,,1984
Chile                                                                 ,CHL ,39610.9350000,1624.6322370,1984
China                                                                 ,CHN ,3135783.7470000,250.7139690,1984
Côte d'Ivoire                                                         ,CIV ,126730.4330000,717.8973662,1984
Camerún                                                               ,CMR ,82208.9940000,799.5476484,1984
"Congo, República Democrática del                                      ",COD ,959898.9600000,269.8426316,1984
"Congo, República del                                                  ",COG ,45847.7933000,1098.4410910,1984
Colombia                                                              ,COL ,144173.8600000,1304.1768210,1984
Comoras                                                               ,COM ,250.1497300,534.6320911,1984
Cabo Verde                                                            ,CPV ,196.4094110,431.2431894,1984
Costa Rica                                                            ,CRI ,7852.4839000,1373.9377140,1984
Estados pequeos del Caribe                                            ,CSS ,38585.2496600,2778.8764750,1984
Cuba                                                                  ,CUB ,59159.4690000,2396.3541400,1984
Chipre                                                                ,CYP ,3809.4900700,4258.7435890,1984
República Checa                                                       ,CZE ,224764.3930000,,1984
Alemania                                                              ,DEU ,1291691.5600000,9313.1694140,1984
Djibouti                                                              ,DJI ,985.1986900,,1984
Dominica                                                              ,DMA ,104.9312560,1478.0716680,1984
Dinamarca                                                             ,DNK ,73405.5270000,11562.9190800,1984
República Dominicana                                                  ,DOM ,15829.7577000,1831.0853030,1984
Argelia                                                               ,DZA ,92775.9120000,2467.3464220,1984
Asia oriental y el Pacífico (excluido altos ingresos)                 ,EAP ,5344265.9480000,329.2922412,1984
inicial del dividendo demográfico                                     ,EAR ,5370891.3950000,784.4852313,1984
Asia oriental y el Pacífico                                           ,EAS ,7284011.3650000,1346.1130250,1984
Europa y Asia central (excluido altos ingresos)                       ,ECA ,4864603.0870000,,1984
Europa y Asia central                                                 ,ECS ,10760570.2900000,4523.0710140,1984
Ecuador                                                               ,ECU ,26119.6510000,1912.4314870,1984
"Egipto, República Árabe de                                            ",EGY ,111771.2090000,708.1957624,1984
Zona del Euro                                                         ,EMU ,3642623.1940000,7642.6332970,1984
Eritrea                                                               ,ERI ,2949.3716000,,1984
España                                                                ,ESP ,262132.7120000,4489.9889520,1984
Estonia                                                               ,EST ,68788.0311000,,1984
Etiopía                                                               ,ETH ,55886.9130000,205.6237824,1984
Unión Europea                                                         ,EUU ,5150577.3490000,6306.4034390,1984
Frágiles y situaciones de conflicto afectados                         ,FCS ,2713207.1840000,528.7628400,1984
Finlandia                                                             ,FIN ,64221.9824200,10833.8662900,1984
Fiji                                                                  ,FJI ,1619.3788000,1681.6930800,1984
Francia                                                               ,FRA ,575218.3600000,9419.6976480,1984
Islas Feroe                                                           ,FRO ,0.0000000,,1984
Micronesia (Estados Federados de)                                     ,FSM ,36.3015860,,1984
Gabón                                                                 ,GAB ,11166.7756800,4423.5314980,1984
Reino Unido                                                           ,GBR ,730850.5200000,8179.1944410,1984
Georgia                                                               ,GEO ,48789.0430000,,1984
Ghana                                                                 ,GHA ,23253.6610000,355.6666750,1984
Gibraltar                                                             ,GIB ,89.7441365,,1984
Guinea                                                                ,GIN ,53980.8390000,,1984
Gambia                                                                ,GMB ,981.2659100,244.3713217,1984
Guinea-Bissau                                                         ,GNB ,1396.0799000,162.6721541,1984
Guinea Ecuatorial                                                     ,GNQ ,180.2905240,151.7738225,1984
Grecia                                                                ,GRC ,77161.4211000,4852.5657280,1984
Granada                                                               ,GRD ,135.9718010,1477.8406200,1984
Groenlandia                                                           ,GRL ,0.0000000,7198.7022470,1984
Guatemala                                                             ,GTM ,13405.6320000,1234.7026410,1984
Guam                                                                  ,GUM ,56.3446434,,1984
Guyana                                                                ,GUY ,15361.5372000,564.5264180,1984
Ingreso alto                                                          ,HIC ,14624112.6400000,9836.1565670,1984
"Hong Kong, Región Administrativa Especial                             ",HKG ,24778.3375700,6208.2261590,1984
Honduras                                                              ,HND ,12876.4963000,1183.0270690,1984
Países pobres muy endeudados (PPME)                                   ,HPC ,2211369.3050000,342.7638746,1984
Croacia                                                               ,HRV ,44415.7910000,,1984
Haití                                                                 ,HTI ,5687.8374000,293.1867260,1984
Hungría                                                               ,HUN ,117357.2570000,,1984
Maldivas                                                              ,MDV ,66.9387640,598.8709111,1984
Sólo BIRF                                                             ,IBD ,14502996.2200000,768.3842154,1984
BIRF y la AIF                                                         ,IBT ,18001670.6400000,703.0087399,1984
total de la AIF                                                       ,IDA ,3498674.4280000,422.4183137,1984
mezcla de la AIF                                                      ,IDB ,563605.6028000,621.6254308,1984
Indonesia                                                             ,IDN ,711331.5900000,525.3339630,1984
Sólo AIF                                                              ,IDX ,2935068.8250000,316.5681003,1984
Isla de Man                                                           ,IMN ,0.0000000,,1984
India                                                                 ,IND ,1117754.1000000,276.6679586,1984
No clasificado                                                        ,INX ,0.0000000,,1984
Irlanda                                                               ,IRL ,58131.8260000,5698.8441610,1984
"Irán, República Islámica del                                          ",IRN ,211380.0130000,3568.6555640,1984
Iraq                                                                  ,IRQ ,78746.4970000,3081.0597750,1984
Islandia                                                              ,ISL ,16365.9038000,11977.5168400,1984
Israel                                                                ,ISR ,27698.1996000,7011.4110920,1984
Italia                                                                ,ITA ,460419.0750000,7739.7152800,1984
Jamaica                                                               ,JAM ,7049.8807000,1029.1371610,1984
Jordania                                                              ,JOR ,9173.6655000,1783.7227550,1984
Japón                                                                 ,JPN ,1137483.6100000,10984.8658300,1984
Kazajstán                                                             ,KAZ ,213576.2520000,,1984
Kenya                                                                 ,KEN ,33170.1820000,323.3734316,1984
Kirguistán                                                            ,KGZ ,13563.6558000,,1984
Camboya                                                               ,KHM ,13206.6839000,,1984
Kiribati                                                              ,KIR ,33.8164000,657.3721885,1984
Saint Kitts y Nevis                                                   ,KNA ,135.0507680,2336.6412670,1984
"Corea, República de                                                   ",KOR ,208165.7620000,2413.2639250,1984
Kuwait                                                                ,KWT ,47360.4429000,13132.7651100,1984
América Latina y el Caribe (excluido altos ingresos)                  ,LAC ,2694426.5580000,1844.7250960,1984
República Democrática Popular Lao                                     ,LAO ,25080.5210000,489.9576071,1984
Líbano                                                                ,LBN ,8265.2206000,,1984
Liberia                                                               ,LBR ,2341.0999600,,1984
Libia                                                                 ,LBY ,49232.8660000,,1984
Santa Lucía                                                           ,LCA ,281.5845960,2023.3118900,1984
América Latina y el Caribe                                            ,LCN ,2776182.2090000,1903.1211740,1984
Países menos desarrollados: clasificación de las Naciones Unidas      ,LDC ,2724129.4570000,253.6105777,1984
Países de ingreso bajo                                                ,LIC ,1709738.3440000,342.5159259,1984
Liechtenstein                                                         ,LIE ,0.0000000,18590.6700500,1984
Sri Lanka                                                             ,LKA ,19588.4486000,378.9371896,1984
Mauritania                                                            ,MRT ,4718.6216000,620.7604707,1984
Países de ingreso mediano bajo                                        ,LMC ,4477211.1680000,426.1924098,1984
Ingreso mediano y bajo                                                ,LMY ,17254254.6000000,685.7499754,1984
Lesotho                                                               ,LSO ,1768.5389000,223.6426724,1984
avanzada del dividendo demográfico                                    ,LTE ,10188853.8800000,805.7352052,1984
Lituania                                                              ,LTU ,139310.8170000,,1984
Luxemburgo                                                            ,LUX ,12031.0660000,12554.4171800,1984
Letonia                                                               ,LVA ,65898.3170000,,1984
"Región Administrativa Especial de Macao, China                        ",MAC ,0.0000000,4752.4682210,1984
Isla de San Martín (parte francesa)                                   ,MAF ,0.0000000,,1984
Marruecos                                                             ,MAR ,29127.6670000,668.3852422,1984
Mónaco                                                                ,MCO ,0.0000000,36384.2496100,1984
República de Moldova                                                  ,MDA ,45561.7633000,,1984
Madagascar                                                            ,MDG ,39060.7750000,399.3446066,1984
Oriente Medio y Norte de África                                       ,MEA ,1027321.8800000,2035.9043390,1984
México                                                                ,MEX ,436648.9800000,2478.2108360,1984
Islas Marshall                                                        ,MHL ,3.6742249,1234.8934540,1984
 Ingreso mediano                                                      ,MIC ,15544516.2500000,713.0357618,1984
Macedonia del Norte                                                   ,MKD ,12927.0372000,,1984
Malí                                                                  ,MLI ,25915.9890000,160.2281015,1984
Malta                                                                 ,MLT ,1552.8952000,3332.8853570,1984
Myanmar                                                               ,MMR ,736511.2800000,,1984
Oriente Medio y Norte de África (excluido altos ingresos)             ,MNA ,653423.4006000,,1984
Montenegro                                                            ,MNE ,0.0000000,,1984
Mongolia                                                              ,MNG ,43738.2740000,1121.6641640,1984
Mariana                                                               ,MNP ,3.7833492,,1984
Mozambique                                                            ,MOZ ,28331.5160000,,1984
Mauricio                                                              ,MUS ,907.6440200,1027.9939750,1984
Malawi                                                                ,MWI ,6124.2429000,173.4496987,1984
Malasia                                                               ,MYS ,154694.2008000,2234.2574980,1984
América del Norte                                                     ,NAC ,6331562.9560000,16803.6898800,1984
Namibia                                                               ,NAM ,6041.7768000,1675.9899180,1984
Nueva Caledonia                                                       ,NCL ,1324.3313100,5249.0536000,1984
