countryname,countrycode,co2,gdp,anio
Afganistán                                                            ,AFG ,15322.5300000,,1983
Angola                                                                ,AGO ,44852.0603200,623.4405848,1983
Albania                                                               ,ALB ,11567.5737000,,1983
Andorra                                                               ,AND ,0.0000000,8022.6547810,1983
El mundo árabe                                                        ,ARB ,902705.5771000,1699.2197230,1983
Emiratos Árabes Unidos                                                ,ARE ,50999.3789000,34843.1029000,1983
Argentina                                                             ,ARG ,248681.7900000,3553.3777520,1983
Armenia                                                               ,ARM ,15928.7094000,,1983
Samoa Americana                                                       ,ASM ,16.7070476,,1983
Antigua y Barbuda                                                     ,ATG ,419.4408520,2947.9355360,1983
Australia                                                             ,AUS ,386673.5580000,11518.6685200,1983
Austria                                                               ,AUT ,73160.1520000,9537.4074310,1983
Curacao                                                               ,CUW ,0.0000000,,1983
Azerbaiyán                                                            ,AZE ,58641.2552000,,1983
Burundi                                                               ,BDI ,2275.1359000,240.7822921,1983
Bélgica                                                               ,BEL ,135779.8810000,8846.2342580,1983
Benin                                                                 ,BEN ,39352.3081000,271.1292402,1983
Burkina Faso                                                          ,BFA ,8983.3547000,217.9947508,1983
Bangladesh                                                            ,BGD ,112921.9330000,204.4176782,1983
Bulgaria                                                              ,BGR ,117275.1000000,1852.8134340,1983
Bahrein                                                               ,BHR ,12364.7413400,9421.2856550,1983
Bahamas                                                               ,BHS ,4570.0721700,7698.4592420,1983
Bosnia y Herzegovina                                                  ,BIH ,26769.2009000,,1983
Belarús                                                               ,BLR ,187596.1650000,,1983
Belice                                                                ,BLZ ,579.3995800,1232.8373780,1983
Bermudas                                                              ,BMU ,1016.1750360,15902.0203800,1983
Bolivia                                                               ,BOL ,183028.3920000,913.9751588,1983
Brasil                                                                ,BRA ,1458951.5720000,1570.5397470,1983
Barbados                                                              ,BRB ,1281.2560400,4851.1566740,1983
Brunei Darussalam                                                     ,BRN ,23985.8086000,18128.9874500,1983
Bhután                                                                ,BTN ,1118.8956600,376.4839881,1983
Botswana                                                              ,BWA ,10579.3330000,1176.8124460,1983
República Centroafricana                                              ,CAF ,114469.5980000,273.5019497,1983
Canadá                                                                ,CAN ,573187.3400000,13425.1224900,1983
Europa Central y del Báltico                                          ,CEB ,1715863.5320000,,1983
Suiza                                                                 ,CHE ,53370.3373000,17341.9948800,1983
Islas del Canal                                                       ,CHI ,0.0000000,,1983
Islas Caimán                                                          ,CYM ,239.2410230,,1983
Chile                                                                 ,CHL ,38576.4520000,1709.4413520,1983
China                                                                 ,CHN ,2950585.5910000,225.4319289,1983
Côte d'Ivoire                                                         ,CIV ,127803.2880000,747.7569179,1983
Camerún                                                               ,CMR ,81502.7090000,780.6122171,1983
"Congo, República Democrática del                                      ",COD ,1226108.8700000,387.5077591,1983
"Congo, República del                                                  ",COG ,56603.4840000,1080.8224150,1983
Colombia                                                              ,COL ,156689.7960000,1348.8042940,1983
Comoras                                                               ,COM ,247.8715800,570.1405502,1983
Cabo Verde                                                            ,CPV ,174.6431330,461.2338519,1983
Costa Rica                                                            ,CRI ,7604.0285000,1213.5541200,1983
Estados pequeos del Caribe                                            ,CSS ,42242.7351500,2942.7302990,1983
Cuba                                                                  ,CUB ,55892.9890000,2224.6532630,1983
Chipre                                                                ,CYP ,3742.9827500,4091.0484980,1983
República Checa                                                       ,CZE ,222476.4100000,,1983
Alemania                                                              ,DEU ,1268455.7500000,9864.3449400,1983
Djibouti                                                              ,DJI ,1092.2503600,,1983
Dominica                                                              ,DMA ,105.3730210,1324.6672590,1983
Dinamarca                                                             ,DNK ,74360.8750000,11857.8921400,1983
República Dominicana                                                  ,DOM ,15304.7722000,1487.2748690,1983
Argelia                                                               ,DZA ,89059.2260000,2312.6556190,1983
Asia oriental y el Pacífico (excluido altos ingresos)                 ,EAP ,6226107.3800000,308.1607581,1983
inicial del dividendo demográfico                                     ,EAR ,6675291.0200000,811.1742208,1983
Asia oriental y el Pacífico                                           ,EAS ,8075198.0170000,1275.4356990,1983
Europa y Asia central (excluido altos ingresos)                       ,ECA ,4806512.3240000,,1983
Europa y Asia central                                                 ,ECS ,10692610.0900000,4733.6392920,1983
Ecuador                                                               ,ECU ,24799.7518000,1988.7873230,1983
"Egipto, República Árabe de                                            ",EGY ,105939.2210000,662.6872600,1983
Zona del Euro                                                         ,EMU ,3605770.5690000,7981.0721810,1983
Eritrea                                                               ,ERI ,3041.2568000,,1983
España                                                                ,ESP ,272032.2490000,4478.5002890,1983
Estonia                                                               ,EST ,69709.1091000,,1983
Etiopía                                                               ,ETH ,57482.0250000,224.6274297,1983
Unión Europea                                                         ,EUU ,5113291.1730000,6560.6243900,1983
Frágiles y situaciones de conflicto afectados                         ,FCS ,3580295.1510000,603.2050476,1983
Finlandia                                                             ,FIN ,63672.6557900,10497.4800000,1983
Fiji                                                                  ,FJI ,1917.8489700,1638.3839410,1983
Francia                                                               ,FRA ,584373.1500000,9993.4220740,1983
Islas Feroe                                                           ,FRO ,0.0000000,,1983
Micronesia (Estados Federados de)                                     ,FSM ,35.1736010,1320.8647010,1983
