countryname,countrycode,co2,gdp,anio
Afganistán                                                            ,AFG ,18168.8600000,641.8714792,2012
Angola                                                                ,AGO ,41657.1648500,5100.0958080,2012
Albania                                                               ,ALB ,8898.6409110,4247.6299840,2012
Andorra                                                               ,AND ,0.0000000,38686.4612600,2012
El mundo árabe                                                        ,ARB ,1908696.0420000,7465.1516510,2012
Emiratos Árabes Unidos                                                ,ARE ,204888.7190000,40976.4997100,2012
Argentina                                                             ,ARG ,380295.3204000,13082.6643300,2012
Armenia                                                               ,ARM ,12319.3896100,3681.8574560,2012
Samoa Americana                                                       ,ASM ,58.7655193,11568.7930000,2012
Antigua y Barbuda                                                     ,ATG ,552.7479143,13272.4413300,2012
Australia                                                             ,AUS ,761686.2739000,68012.1479000,2012
Austria                                                               ,AUT ,90460.2102900,48567.6952900,2012
Curacao                                                               ,CUW ,0.0000000,20587.3973600,2012
Azerbaiyán                                                            ,AZE ,56537.0817800,7496.2946480,2012
Burundi                                                               ,BDI ,6254.3710240,252.3589799,2012
Bélgica                                                               ,BEL ,133373.6840000,44673.1158800,2012
Benin                                                                 ,BEN ,33533.0967300,1145.1408110,2012
Burkina Faso                                                          ,BFA ,43910.4023900,758.0007014,2012
Bangladesh                                                            ,BGD ,183300.5624000,883.1050005,2012
Bulgaria                                                              ,BGR ,67942.6956300,7393.1891770,2012
Bahrein                                                               ,BHR ,32849.1057300,23654.3513900,2012
Bahamas                                                               ,BHS ,4865.2067670,29485.6209300,2012
Bosnia y Herzegovina                                                  ,BIH ,27108.4002000,4778.6360880,2012
Belarús                                                               ,BLR ,109647.2388000,6940.1592540,2012
Belice                                                                ,BLZ ,1569.8585030,4505.6213020,2012
Bermudas                                                              ,BMU ,632.8769921,85458.4555100,2012
Bolivia                                                               ,BOL ,621726.7268000,2609.8808190,2012
Brasil                                                                ,BRA ,2989417.9570000,12370.0242000,2012
Barbados                                                              ,BRB ,1540.6157090,16249.5593900,2012
Brunei Darussalam                                                     ,BRN ,14828.9670100,47740.5149000,2012
Bhután                                                                ,BTN ,3296.9637250,2538.9459000,2012
Botswana                                                              ,BWA ,82110.2767600,7070.3765500,2012
República Centroafricana                                              ,CAF ,515134.0786000,565.8006970,2012
Canadá                                                                ,CAN ,1027063.8550000,52678.3901200,2012
Europa Central y del Báltico                                          ,CEB ,970733.6226000,13015.8287200,2012
Suiza                                                                 ,CHE ,54108.0975100,83538.2300800,2012
Islas del Canal                                                       ,CHI ,0.0000000,,2012
Islas Caimán                                                          ,CYM ,0.0000000,72783.3204400,2012
Chile                                                                 ,CHL ,120687.8924000,15351.5513300,2012
China                                                                 ,CHN ,12454710.6100000,6316.9188630,2012
Côte d'Ivoire                                                         ,CIV ,33502.1602400,1243.2734870,2012
Camerún                                                               ,CMR ,100922.1362000,1354.5456130,2012
"Congo, República Democrática del                                      ",COD ,802271.3028000,424.6003861,2012
"Congo, República del                                                  ",COG ,35743.9185200,3032.4938830,2012
Colombia                                                              ,COL ,173411.7679000,8050.0584140,2012
Comoras                                                               ,COM ,564.2206617,1403.3486200,2012
Cabo Verde                                                            ,CPV ,0.0000000,3447.5240410,2012
Costa Rica                                                            ,CRI ,12274.1340900,9913.2099590,2012
Estados pequeos del Caribe                                            ,CSS ,95976.8445300,10017.3835900,2012
Cuba                                                                  ,CUB ,52418.4556500,6497.3211130,2012
Chipre                                                                ,CYP ,7431.1934530,28912.1569400,2012
República Checa                                                       ,CZE ,138957.4247000,19729.8705100,2012
Alemania                                                              ,DEU ,951716.7111000,43858.3630600,2012
Djibouti                                                              ,DJI ,2766.3038150,1559.2406510,2012
Dominica                                                              ,DMA ,222.8355778,6848.3942270,2012
Dinamarca                                                             ,DNK ,53703.2239300,58507.5080500,2012
República Dominicana                                                  ,DOM ,33395.0844300,6110.3696520,2012
Argelia                                                               ,DZA ,176471.2268000,5592.2570990,2012
Asia oriental y el Pacífico (excluido altos ingresos)                 ,EAP ,15379925.3100000,5378.8423900,2012
inicial del dividendo demográfico                                     ,EAR ,9734849.8780000,3362.3827910,2012
Asia oriental y el Pacífico                                           ,EAS ,18822910.6300000,9420.4978820,2012
Europa y Asia central (excluido altos ingresos)                       ,ECA ,4640426.2840000,10189.2239800,2012
Europa y Asia central                                                 ,ECS ,9398206.5240000,25068.3281200,2012
Ecuador                                                               ,ECU ,52746.5726900,5682.0450070,2012
"Egipto, República Árabe de                                            ",EGY ,295499.7454000,3232.6488920,2012
Zona del Euro                                                         ,EMU ,3160160.7650000,37598.0422600,2012
Eritrea                                                               ,ERI ,4977.8880330,,2012
España                                                                ,ESP ,348257.2922000,28324.4293400,2012
Estonia                                                               ,EST ,23292.7792100,17534.4215400,2012
Etiopía                                                               ,ETH ,185292.1681000,467.0779272,2012
Unión Europea                                                         ,EUU ,4116310.4630000,33158.7914100,2012
Frágiles y situaciones de conflicto afectados                         ,FCS ,4361122.0440000,2457.0003220,2012
Finlandia                                                             ,FIN ,69072.9387200,47710.7902200,2012
Fiji                                                                  ,FJI ,2258.1730570,4591.5557840,2012
Francia                                                               ,FRA ,499146.6345000,40874.7035100,2012
Islas Feroe                                                           ,FRO ,0.0000000,49459.7172300,2012
Micronesia (Estados Federados de)                                     ,FSM ,0.0000000,3131.3867150,2012
Gabón                                                                 ,GAB ,34570.6265800,9813.4777030,2012
Reino Unido                                                           ,GBR ,585779.7833000,42462.7715700,2012
Georgia                                                               ,GEO ,14627.7492900,4421.8182420,2012
Ghana                                                                 ,GHA ,107784.2944000,1587.5612370,2012
Gibraltar                                                             ,GIB ,473.0057293,,2012
Guinea                                                                ,GIN ,101348.9883000,717.0507379,2012
Gambia                                                                ,GMB ,3529.2315300,742.7811378,2012
Guinea-Bissau                                                         ,GNB ,7604.7344970,616.4116862,2012
Guinea Ecuatorial                                                     ,GNQ ,6374.1710540,21711.1532300,2012
Grecia                                                                ,GRC ,100571.1707000,22242.6819300,2012
Granada                                                               ,GRD ,726.1854197,7444.5047680,2012
